name,party,district,list_state,candidate_id,candidate_url,answered,n_answers,district_no
Klaus Harig,AfD,Braunschweig,NA,27043,https://www.wen-waehlen.de/btw13/kandidaten/27043-klaus-harig.html,TRUE,65,50
Carsten Müller,CDU,Braunschweig,Niedersachsen,24085,https://www.wen-waehlen.de/btw13/kandidaten/24085-carsten-mueller.html,TRUE,65,50
Dr. Carola Reimann,SPD,Braunschweig,Niedersachsen,26137,https://www.wen-waehlen.de/btw13/kandidaten/26137-carola-reimann.html,TRUE,65,50
Stefan Roßmann,FREIE WÄHLER,Braunschweig,Niedersachsen,25068,https://www.wen-waehlen.de/btw13/kandidaten/25068-stefan-rossmann.html,TRUE,65,50
Jens-Wolfhard Schicke-Uffmann,PIRATEN,Braunschweig,Niedersachsen,25762,https://www.wen-waehlen.de/btw13/kandidaten/25762-jens-wolfhard-schicke-uffmann.html,TRUE,65,50
Heinz-Joachim Barchmann,SPD,Helmstedt – Wolfsburg,Niedersachsen,26138,https://www.wen-waehlen.de/btw13/kandidaten/26138-heinz-joachim-barchmann.html,FALSE,0,51
Gabriele Chartier,FREIE WÄHLER,Helmstedt – Wolfsburg,NA,26752,https://www.wen-waehlen.de/btw13/kandidaten/26752-gabriele-chartier.html,FALSE,0,51
Günter Hönig,Kennwort: OpaBraveheart,Helmstedt – Wolfsburg,NA,27125,https://www.wen-waehlen.de/btw13/kandidaten/27125-guenter-hoenig.html,FALSE,0,51
Dr. Detleff Karstens,PBC,Helmstedt – Wolfsburg,Niedersachsen,27218,https://www.wen-waehlen.de/btw13/kandidaten/27218-detleff-karstens.html,FALSE,0,51
Günter Lach,CDU,Helmstedt – Wolfsburg,Niedersachsen,24086,https://www.wen-waehlen.de/btw13/kandidaten/24086-guenter-lach.html,TRUE,65,51
Volker Möll,GRÜNE,Helmstedt – Wolfsburg,Niedersachsen,23710,https://www.wen-waehlen.de/btw13/kandidaten/23710-volker-moell.html,TRUE,65,51
Friedrich Preuß,NPD,Helmstedt – Wolfsburg,Niedersachsen,25304,https://www.wen-waehlen.de/btw13/kandidaten/25304-friedrich-preuss.html,FALSE,0,51
Verony Reichelt,FDP,Helmstedt – Wolfsburg,Niedersachsen,24787,https://www.wen-waehlen.de/btw13/kandidaten/24787-verony-reichelt.html,TRUE,65,51
Jürgen Stemke,PIRATEN,Helmstedt – Wolfsburg,Niedersachsen,25763,https://www.wen-waehlen.de/btw13/kandidaten/25763-juergen-stemke.html,TRUE,65,51
Pia-Beate Zimmermann,DIE LINKE,Helmstedt – Wolfsburg,Niedersachsen,24442,https://www.wen-waehlen.de/btw13/kandidaten/24442-pia-beate-zimmermann.html,FALSE,0,51
Lothar Baumelt,Kennwort: Einzelwahlvorschlag Baumelt,Goslar – Northeim – Osterode,NA,26612,https://www.wen-waehlen.de/btw13/kandidaten/26612-lothar-baumelt.html,FALSE,0,52
Michael Ellies,NPD,Goslar – Northeim – Osterode,NA,25305,https://www.wen-waehlen.de/btw13/kandidaten/25305-michael-ellies.html,FALSE,0,52
Olaf T. Franz,FDP,Goslar – Northeim – Osterode,Niedersachsen,24788,https://www.wen-waehlen.de/btw13/kandidaten/24788-olaf-torsten-franz.html,TRUE,65,52
Dr. Mohan Krischke-Ramaswamy,PIRATEN,Goslar – Northeim – Osterode,NA,25764,https://www.wen-waehlen.de/btw13/kandidaten/25764-mohan-krischke-ramaswamy.html,TRUE,65,52
Dr.phil. Roy Kühne,CDU,Goslar – Northeim – Osterode,Niedersachsen,24087,https://www.wen-waehlen.de/btw13/kandidaten/24087-roy-kuehne.html,TRUE,65,52
Michael Ohse,DIE LINKE,Goslar – Northeim – Osterode,NA,24443,https://www.wen-waehlen.de/btw13/kandidaten/24443-michael-ohse.html,FALSE,0,52
Dr. Wilhelm Priesmeier,SPD,Goslar – Northeim – Osterode,NA,26139,https://www.wen-waehlen.de/btw13/kandidaten/26139-wilhelm-priesmeier.html,TRUE,65,52
Georg Sponfeldner,FREIE WÄHLER,Goslar – Northeim – Osterode,Niedersachsen,25067,https://www.wen-waehlen.de/btw13/kandidaten/25067-georg-sponfeldner.html,FALSE,0,52
Viola von Cramon-Taubadel,GRÜNE,Goslar – Northeim – Osterode,Niedersachsen,23711,https://www.wen-waehlen.de/btw13/kandidaten/23711-viola-von-cramon-taubadel.html,TRUE,65,52
Marco Borrmann,NPD,Göttingen,Niedersachsen,25306,https://www.wen-waehlen.de/btw13/kandidaten/25306-marco-borrmann.html,FALSE,0,53
Fritz Güntzler,CDU,Göttingen,Niedersachsen,24088,https://www.wen-waehlen.de/btw13/kandidaten/24088-fritz-guentzler.html,FALSE,0,53
Dr. Lutz Knopek,FDP,Göttingen,NA,24789,https://www.wen-waehlen.de/btw13/kandidaten/24789-lutz-knopek.html,TRUE,65,53
Niels-Arne Münch,PIRATEN,Göttingen,Niedersachsen,25765,https://www.wen-waehlen.de/btw13/kandidaten/25765-niels-arne-muench.html,TRUE,65,53
Gerd Nier,DIE LINKE,Göttingen,Niedersachsen,24444,https://www.wen-waehlen.de/btw13/kandidaten/24444-gerd-nier.html,TRUE,65,53
Thomas Oppermann,SPD,Göttingen,Niedersachsen,26140,https://www.wen-waehlen.de/btw13/kandidaten/26140-thomas-oppermann.html,FALSE,0,53
Theodor Sommer,FREIE WÄHLER,Göttingen,Niedersachsen,25066,https://www.wen-waehlen.de/btw13/kandidaten/25066-theodor-heinrich-sommer.html,TRUE,65,53
Jürgen Trittin,GRÜNE,Göttingen,Niedersachsen,23712,https://www.wen-waehlen.de/btw13/kandidaten/23712-juergen-trittin.html,TRUE,65,53
Robert Karlheinz Bauer,PIRATEN,Bremen I,Bremen,25694,https://www.wen-waehlen.de/btw13/kandidaten/25694-robert-karlheinz-bauer.html,TRUE,65,54
Marieluise Beck,GRÜNE,Bremen I,Bremen,23634,https://www.wen-waehlen.de/btw13/kandidaten/23634-marieluise-beck.html,TRUE,65,54
Helmut Walter Wolfgang Lange,MLPD,Bremen I,Bremen,27358,https://www.wen-waehlen.de/btw13/kandidaten/27358-helmut-walter-wolfgang-lange.html,FALSE,0,54
Elisabeth Charlotte Motschmann,CDU,Bremen I,Bremen,23982,https://www.wen-waehlen.de/btw13/kandidaten/23982-elisabeth-charlotte-motschmann.html,FALSE,0,54
Karlo Willi Ronstadt,NPD,Bremen I,Bremen,25240,https://www.wen-waehlen.de/btw13/kandidaten/25240-karlo-willi-ronstadt.html,FALSE,0,54
Klaus-Rainer Heinrich Wilhelm Rupp,DIE LINKE,Bremen I,NA,24367,https://www.wen-waehlen.de/btw13/kandidaten/24367-klaus-rainer-heinrich-wilhelm-rupp.html,FALSE,0,54
Christian Schäfer,AfD,Bremen I,Bremen,27761,https://www.wen-waehlen.de/btw13/kandidaten/27761-christian-schaefer.html,FALSE,0,54
Dr. Carsten Günter Erich Sieling,SPD,Bremen I,Bremen,26052,https://www.wen-waehlen.de/btw13/kandidaten/26052-carsten-guenter-erich-sieling.html,TRUE,65,54
Torsten Staffeldt,FDP,Bremen I,Bremen,24705,https://www.wen-waehlen.de/btw13/kandidaten/24705-torsten-heiko-staffeldt.html,TRUE,65,54
Imke von Karstedt,Die PARTEI,Bremen I,Bremen,27217,https://www.wen-waehlen.de/btw13/kandidaten/27217-imke-von-karstedt.html,TRUE,65,54
Uwe Karl Beckmeyer,SPD,Bremen II – Bremerhaven,Bremen,26053,https://www.wen-waehlen.de/btw13/kandidaten/26053-uwe-karl-beckmeyer.html,TRUE,65,55
Caroline Bullwinkel,PIRATEN,Bremen II – Bremerhaven,Bremen,25695,https://www.wen-waehlen.de/btw13/kandidaten/25695-caroline-bullwinkel.html,TRUE,65,55
Sülmez Dogan,GRÜNE,Bremen II – Bremerhaven,Bremen,23635,https://www.wen-waehlen.de/btw13/kandidaten/23635-suelmez-dogan.html,TRUE,65,55
Horst Günter Görmann,NPD,Bremen II – Bremerhaven,Bremen,25241,https://www.wen-waehlen.de/btw13/kandidaten/25241-horst-guenter-goermann.html,FALSE,0,55
Dr. Hauke Hilz,FDP,Bremen II – Bremerhaven,Bremen,24706,https://www.wen-waehlen.de/btw13/kandidaten/24706-hauke-hilz.html,FALSE,0,55
Else Katharina Bettina Hornhues,CDU,Bremen II – Bremerhaven,Bremen,23983,https://www.wen-waehlen.de/btw13/kandidaten/23983-else-katharina-bettina-hornhues.html,FALSE,0,55
Marie-Luise Saße,Bündnis 21/RRP,Bremen II – Bremerhaven,Bremen,27753,https://www.wen-waehlen.de/btw13/kandidaten/27753-marie-luise-sasse.html,FALSE,0,55
Erich Seifert,AfD,Bremen II – Bremerhaven,Bremen,27889,https://www.wen-waehlen.de/btw13/kandidaten/27889-erich-seifert.html,FALSE,0,55
Kristina Vogt,DIE LINKE,Bremen II – Bremerhaven,NA,24368,https://www.wen-waehlen.de/btw13/kandidaten/24368-kristina-hildtraut-vogt.html,TRUE,65,55
Kathrin Anke Boleslawsky,GRÜNE,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,23623,https://www.wen-waehlen.de/btw13/kandidaten/23623-kathrin-anke-boleslawsky.html,TRUE,65,56
Peter Börs,NPD,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,25228,https://www.wen-waehlen.de/btw13/kandidaten/25228-peter-boers.html,FALSE,0,56
Jens-Dieter Engelhardt,FDP,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,24695,https://www.wen-waehlen.de/btw13/kandidaten/24695-jens-dieter-engelhardt.html,TRUE,65,56
Jonas Kayser,Kennwort: Gegen Arbeitslosigkeit und Rassismus!,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,27226,https://www.wen-waehlen.de/btw13/kandidaten/27226-jonas-kayser.html,FALSE,0,56
Mathias Krebs,Kennwort: Für Nordwestbrandenburg,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,27315,https://www.wen-waehlen.de/btw13/kandidaten/27315-mathias-krebs.html,TRUE,65,56
Michael Polte,PIRATEN,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,25680,https://www.wen-waehlen.de/btw13/kandidaten/25680-michael-polte.html,TRUE,65,56
Hans-Georg Rieger,Kennwort: Einzelbewerber Rieger,Prignitz – Ostprignitz-Ruppin – Havelland I,NA,27691,https://www.wen-waehlen.de/btw13/kandidaten/27691-hans-georg-rieger.html,FALSE,0,56
Sebastian Steineke,CDU,Prignitz – Ostprignitz-Ruppin – Havelland I,Brandenburg,23972,https://www.wen-waehlen.de/btw13/kandidaten/23972-sebastian-steineke.html,TRUE,65,56
Dr. Kirsten Tackmann,DIE LINKE,Prignitz – Ostprignitz-Ruppin – Havelland I,Brandenburg,24356,https://www.wen-waehlen.de/btw13/kandidaten/24356-kirsten-tackmann.html,TRUE,65,56
Dagmar Ziegler,SPD,Prignitz – Ostprignitz-Ruppin – Havelland I,Brandenburg,26042,https://www.wen-waehlen.de/btw13/kandidaten/26042-dagmar-ziegler.html,FALSE,0,56
Wilfried Harald Haase,FREIE WÄHLER,Uckermark – Barnim I,Brandenburg,25015,https://www.wen-waehlen.de/btw13/kandidaten/25015-wilfried-harald-haase.html,FALSE,0,57
Martin Hoeck,FDP,Uckermark – Barnim I,NA,24696,https://www.wen-waehlen.de/btw13/kandidaten/24696-martin-hoeck.html,TRUE,65,57
Jens Koeppen,CDU,Uckermark – Barnim I,Brandenburg,23973,https://www.wen-waehlen.de/btw13/kandidaten/23973-jens-koeppen.html,FALSE,0,57
Alice Sarah Polzer-Storek,GRÜNE,Uckermark – Barnim I,NA,23624,https://www.wen-waehlen.de/btw13/kandidaten/23624-alice-sarah-polzer-storek.html,FALSE,0,57
Aileen Rokohl,NPD,Uckermark – Barnim I,Brandenburg,25229,https://www.wen-waehlen.de/btw13/kandidaten/25229-aileen-rokohl.html,FALSE,0,57
Sabine Ursula Stüber,DIE LINKE,Uckermark – Barnim I,Brandenburg,24357,https://www.wen-waehlen.de/btw13/kandidaten/24357-sabine-ursula-stueber.html,TRUE,65,57
Jürgen Voigt,PIRATEN,Uckermark – Barnim I,Brandenburg,25681,https://www.wen-waehlen.de/btw13/kandidaten/25681-juergen-voigt.html,TRUE,65,57
Stefan Zierke,SPD,Uckermark – Barnim I,Brandenburg,26043,https://www.wen-waehlen.de/btw13/kandidaten/26043-stefan-zierke.html,FALSE,0,57
Detlef Appel,NPD,Oberhavel – Havelland II,NA,25230,https://www.wen-waehlen.de/btw13/kandidaten/25230-detlef-appel.html,FALSE,0,58
Anke Domscheit-Berg,PIRATEN,Oberhavel – Havelland II,Brandenburg,25682,https://www.wen-waehlen.de/btw13/kandidaten/25682-anke-margarete-domscheit-berg.html,TRUE,65,58
Uwe Wolfgang Werner Feiler,CDU,Oberhavel – Havelland II,Brandenburg,23974,https://www.wen-waehlen.de/btw13/kandidaten/23974-uwe-wolfgang-werner-feiler.html,TRUE,65,58
Peter Hubert Heck,FREIE WÄHLER,Oberhavel – Havelland II,Brandenburg,25011,https://www.wen-waehlen.de/btw13/kandidaten/25011-peter-hubert-heck.html,FALSE,0,58
Maria Heider,GRÜNE,Oberhavel – Havelland II,Brandenburg,23625,https://www.wen-waehlen.de/btw13/kandidaten/23625-maria-heider.html,TRUE,65,58
Angelika Krüger-Leißner,SPD,Oberhavel – Havelland II,Brandenburg,26044,https://www.wen-waehlen.de/btw13/kandidaten/26044-angelika-krueger-leissner.html,TRUE,65,58
Brigitte Müller,DKP,Oberhavel – Havelland II,NA,27524,https://www.wen-waehlen.de/btw13/kandidaten/27524-brigitte-charlotte-hedwig-mueller.html,TRUE,65,58
Dr.-Ing. Georg Neubauer,FDP,Oberhavel – Havelland II,NA,24697,https://www.wen-waehlen.de/btw13/kandidaten/24697-georg-neubauer.html,TRUE,65,58
Erhard Willi Hermann Peschel,Kennwort: EB Peschel,Oberhavel – Havelland II,NA,27608,https://www.wen-waehlen.de/btw13/kandidaten/27608-erhard-willi-hermann-peschel.html,FALSE,0,58
Harald Alfred Petzold,DIE LINKE,Oberhavel – Havelland II,Brandenburg,24358,https://www.wen-waehlen.de/btw13/kandidaten/24358-harald-alfred-petzold.html,TRUE,65,58
René Büttner,Kennwort: Büttner,Märkisch-Oderland – Barnim II,NA,26734,https://www.wen-waehlen.de/btw13/kandidaten/26734-rene-buettner.html,FALSE,0,59
Jonathan Dehn,PIRATEN,Märkisch-Oderland – Barnim II,NA,25683,https://www.wen-waehlen.de/btw13/kandidaten/25683-jonathan-dehn.html,TRUE,65,59
Andreas Eißrig,FREIE WÄHLER,Märkisch-Oderland – Barnim II,Brandenburg,25010,https://www.wen-waehlen.de/btw13/kandidaten/25010-andreas-eissrig.html,FALSE,0,59
Dr. Dagmar Gertraud Elsa Enkelmann,DIE LINKE,Märkisch-Oderland – Barnim II,NA,24359,https://www.wen-waehlen.de/btw13/kandidaten/24359-dagmar-gertraud-elsa-enkelmann.html,TRUE,65,59
Christel Christiane Cassandra Focken,Kennwort: Focken,Märkisch-Oderland – Barnim II,NA,26893,https://www.wen-waehlen.de/btw13/kandidaten/26893-christel-christiane-cassandra-focken.html,FALSE,0,59
Michael Peter Jungclaus,GRÜNE,Märkisch-Oderland – Barnim II,NA,23626,https://www.wen-waehlen.de/btw13/kandidaten/23626-michael-peter-jungclaus.html,TRUE,65,59
Fritz Hans Karl Krause-Uhl,FDP,Märkisch-Oderland – Barnim II,Brandenburg,24698,https://www.wen-waehlen.de/btw13/kandidaten/24698-fritz-hans-karl-krause-uhl.html,TRUE,65,59
Lore Lierse,NPD,Märkisch-Oderland – Barnim II,Brandenburg,25231,https://www.wen-waehlen.de/btw13/kandidaten/25231-lore-lierse.html,FALSE,0,59
Olaf Mangold,SPD,Märkisch-Oderland – Barnim II,Brandenburg,26045,https://www.wen-waehlen.de/btw13/kandidaten/26045-olaf-mangold.html,FALSE,0,59
Hans-Georg von der Marwitz,CDU,Märkisch-Oderland – Barnim II,Brandenburg,23975,https://www.wen-waehlen.de/btw13/kandidaten/23975-hans-georg-von-der-marwitz.html,FALSE,0,59
Diana Hertha Golze,DIE LINKE,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,Brandenburg,24360,https://www.wen-waehlen.de/btw13/kandidaten/24360-diana-hertha-golze.html,TRUE,65,60
Max Koziolek,FDP,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,Brandenburg,24699,https://www.wen-waehlen.de/btw13/kandidaten/24699-max-koziolek.html,FALSE,0,60
Yvonne Plaul,GRÜNE,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,Brandenburg,23627,https://www.wen-waehlen.de/btw13/kandidaten/23627-yvonne-plaul.html,TRUE,65,60
Thomas Rödiger,Kennwort: Rödiger,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,NA,27702,https://www.wen-waehlen.de/btw13/kandidaten/27702-thomas-roediger.html,FALSE,0,60
Maik Schneider,NPD,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,NA,25232,https://www.wen-waehlen.de/btw13/kandidaten/25232-maik-schneider.html,FALSE,0,60
Herr Frank Steinert,PIRATEN,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,NA,25684,https://www.wen-waehlen.de/btw13/kandidaten/25684-frank-steinert.html,TRUE,65,60
Dr. Frank-Walter Steinmeier,SPD,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,Brandenburg,26046,https://www.wen-waehlen.de/btw13/kandidaten/26046-frank-walter-steinmeier.html,TRUE,65,60
Andrea Astrid Voßhoff,CDU,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,Brandenburg,23976,https://www.wen-waehlen.de/btw13/kandidaten/23976-andrea-astrid-vosshoff.html,FALSE,0,60
Annalena Baerbock,GRÜNE,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,23628,https://www.wen-waehlen.de/btw13/kandidaten/23628-annalena-charlotte-alma-baerbock.html,TRUE,65,61
Cornelius Volker Maria Everding,PIRATEN,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,NA,25685,https://www.wen-waehlen.de/btw13/kandidaten/25685-cornelius-volker-maria-everding.html,FALSE,0,61
Rolf Hercher,Kennwort: 6000  für die Tafeln in Brandenburg,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,NA,27098,https://www.wen-waehlen.de/btw13/kandidaten/27098-rolf-hercher.html,FALSE,0,61
Christoph Hörstel,Kennwort: Gerechter Friede - Sozialer Fortschritt,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,NA,27128,https://www.wen-waehlen.de/btw13/kandidaten/27128-christoph-hoerstel.html,FALSE,0,61
Jacqueline Krüger,FDP,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,24700,https://www.wen-waehlen.de/btw13/kandidaten/24700-jacqueline-krueger.html,TRUE,65,61
Edmund Müller,Kennwort: Für feminismusfreie direkte Demokratie und Justizreformen,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,NA,27525,https://www.wen-waehlen.de/btw13/kandidaten/27525-edmund-ernst-mueller.html,TRUE,65,61
Norbert Müller,DIE LINKE,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,24361,https://www.wen-waehlen.de/btw13/kandidaten/24361-norbert-carl-mueller.html,TRUE,65,61
Katherina Birgitt Reiche,CDU,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,23977,https://www.wen-waehlen.de/btw13/kandidaten/23977-katherina-birgitt-reiche.html,FALSE,0,61
Florian Carsten Stein,NPD,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,25233,https://www.wen-waehlen.de/btw13/kandidaten/25233-florian-carsten-stein.html,FALSE,0,61
Andrea Wicklein,SPD,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Brandenburg,26047,https://www.wen-waehlen.de/btw13/kandidaten/26047-andrea-meta-wicklein.html,TRUE,65,61
Tina Fischer,SPD,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,26048,https://www.wen-waehlen.de/btw13/kandidaten/26048-tina-fischer.html,FALSE,0,62
Frank Knuffke,NPD,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,25234,https://www.wen-waehlen.de/btw13/kandidaten/25234-frank-knuffke.html,FALSE,0,62
Steffen Kühne,DIE LINKE,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,24362,https://www.wen-waehlen.de/btw13/kandidaten/24362-steffen-kuehne.html,TRUE,65,62
Alice Magdalena Löning,FDP,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,24701,https://www.wen-waehlen.de/btw13/kandidaten/24701-alice-magdalena-loening.html,FALSE,0,62
Oliver Mücke,PIRATEN,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,NA,25686,https://www.wen-waehlen.de/btw13/kandidaten/25686-oliver-muecke.html,TRUE,65,62
Heiko Michael Müller,REP,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,27527,https://www.wen-waehlen.de/btw13/kandidaten/27527-heiko-michael-mueller.html,FALSE,0,62
Lothar Fritz Nätebusch,DKP,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,NA,27544,https://www.wen-waehlen.de/btw13/kandidaten/27544-lothar-fritz-naetebusch.html,TRUE,65,62
Andreas Eberhard Alexander Rieger,GRÜNE,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,23629,https://www.wen-waehlen.de/btw13/kandidaten/23629-andreas-eberhard-alexander-rieger.html,TRUE,65,62
Jana Schimke,CDU,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,23978,https://www.wen-waehlen.de/btw13/kandidaten/23978-jana-schimke.html,FALSE,0,62
Barbara Ursula Wolff,FREIE WÄHLER,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,Brandenburg,25012,https://www.wen-waehlen.de/btw13/kandidaten/25012-barbara-ursula-wolff.html,FALSE,0,62
Klaus Beier,NPD,Frankfurt (Oder) – Oder-Spree,Brandenburg,25235,https://www.wen-waehlen.de/btw13/kandidaten/25235-klaus-beier.html,FALSE,0,63
Jörg Gleisenstein,GRÜNE,Frankfurt (Oder) – Oder-Spree,NA,23630,https://www.wen-waehlen.de/btw13/kandidaten/23630-joerg-gleisenstein.html,TRUE,65,63
Martin Hanpel,PIRATEN,Frankfurt (Oder) – Oder-Spree,NA,25687,https://www.wen-waehlen.de/btw13/kandidaten/25687-martin-hampel.html,TRUE,65,63
Thomas Hans Nord,DIE LINKE,Frankfurt (Oder) – Oder-Spree,Brandenburg,24363,https://www.wen-waehlen.de/btw13/kandidaten/24363-thomas-hans-nord.html,TRUE,65,63
Rolf Offermann,FDP,Frankfurt (Oder) – Oder-Spree,Brandenburg,24702,https://www.wen-waehlen.de/btw13/kandidaten/24702-rolf-offermann.html,TRUE,65,63
Martin Patzelt,CDU,Frankfurt (Oder) – Oder-Spree,NA,23979,https://www.wen-waehlen.de/btw13/kandidaten/23979-martin-maria-otto-felix-patzelt.html,TRUE,65,63
Lars Wendland,SPD,Frankfurt (Oder) – Oder-Spree,Brandenburg,26049,https://www.wen-waehlen.de/btw13/kandidaten/26049-lars-wendland.html,FALSE,0,63
Ulrich Ronald Freese,SPD,Cottbus – Spree-Neiße,Brandenburg,26050,https://www.wen-waehlen.de/btw13/kandidaten/26050-ulrich-ronald-freese.html,TRUE,65,64
Sascha Kahle,PIRATEN,Cottbus – Spree-Neiße,NA,25688,https://www.wen-waehlen.de/btw13/kandidaten/25688-sascha-kahle.html,TRUE,65,64
Lars Krause,Die PARTEI,Cottbus – Spree-Neiße,NA,27313,https://www.wen-waehlen.de/btw13/kandidaten/27313-lars-krause.html,FALSE,0,64
Wolfgang-Dragi Willi Neskovic,Kennwort: Für die Lausitz in den Bundestag - unabhängig und parteilos.,Cottbus – Spree-Neiße,NA,27548,https://www.wen-waehlen.de/btw13/kandidaten/27548-wolfgang-dragi-willi-neskovic.html,FALSE,0,64
Prof. Dr. Fritz Walter Martin Neumann,FDP,Cottbus – Spree-Neiße,Brandenburg,24703,https://www.wen-waehlen.de/btw13/kandidaten/24703-fritz-walter-martin-neumann.html,TRUE,65,64
Wolfgang Jürgen Renner,GRÜNE,Cottbus – Spree-Neiße,Brandenburg,23631,https://www.wen-waehlen.de/btw13/kandidaten/23631-wolfgang-juergen-renner.html,TRUE,65,64
Dr. Klaus-Peter Schulze,CDU,Cottbus – Spree-Neiße,Brandenburg,23980,https://www.wen-waehlen.de/btw13/kandidaten/23980-klaus-peter-schulze.html,FALSE,0,64
Birgit Ottilie Wöllert,DIE LINKE,Cottbus – Spree-Neiße,Brandenburg,24364,https://www.wen-waehlen.de/btw13/kandidaten/24364-birgit-ottilie-woellert.html,TRUE,65,64
Sebastian Zachow-Vierrath,DKP,Cottbus – Spree-Neiße,NA,28158,https://www.wen-waehlen.de/btw13/kandidaten/28158-sebastian-peter-zachow-vierrath.html,TRUE,65,64
Ronny Zasowk,NPD,Cottbus – Spree-Neiße,Brandenburg,25236,https://www.wen-waehlen.de/btw13/kandidaten/25236-ronny-zasowk.html,FALSE,0,64
Lutz Bommel,PIRATEN,Elbe-Elster – Oberspreewald-Lausitz II,NA,25689,https://www.wen-waehlen.de/btw13/kandidaten/25689-lutz-bommel.html,TRUE,65,65
Kevin Jonik,Kennwort: Vereinigte Direktkandidaten,Elbe-Elster – Oberspreewald-Lausitz II,NA,27189,https://www.wen-waehlen.de/btw13/kandidaten/27189-kevin-jonik.html,FALSE,0,65
Wilfried Otto Erich Klare,DKP,Elbe-Elster – Oberspreewald-Lausitz II,NA,27254,https://www.wen-waehlen.de/btw13/kandidaten/27254-wilfried-otto-erich-klare.html,FALSE,0,65
Manuela Kokott,NPD,Elbe-Elster – Oberspreewald-Lausitz II,Brandenburg,25237,https://www.wen-waehlen.de/btw13/kandidaten/25237-manuela-kokott.html,FALSE,0,65
Matthias Mnich,DIE LINKE,Elbe-Elster – Oberspreewald-Lausitz II,Brandenburg,24365,https://www.wen-waehlen.de/btw13/kandidaten/24365-matthias-mnich.html,TRUE,65,65
Carmen Schulz,FDP,Elbe-Elster – Oberspreewald-Lausitz II,NA,24704,https://www.wen-waehlen.de/btw13/kandidaten/24704-carmen-schulz.html,FALSE,0,65
Michael Stübgen,CDU,Elbe-Elster – Oberspreewald-Lausitz II,Brandenburg,23981,https://www.wen-waehlen.de/btw13/kandidaten/23981-michael-stuebgen.html,FALSE,0,65
Klaus Ullrich,GRÜNE,Elbe-Elster – Oberspreewald-Lausitz II,NA,23632,https://www.wen-waehlen.de/btw13/kandidaten/23632-klaus-ullrich.html,FALSE,0,65
Kerstin Weide,SPD,Elbe-Elster – Oberspreewald-Lausitz II,Brandenburg,26051,https://www.wen-waehlen.de/btw13/kandidaten/26051-kerstin-weide.html,FALSE,0,65
Elke Bois du,FREIE WÄHLER,Altmark,Sachsen-Anhalt,25124,https://www.wen-waehlen.de/btw13/kandidaten/25124-elke-bois-du.html,FALSE,0,66
Marcus Faber,FDP,Altmark,NA,24889,https://www.wen-waehlen.de/btw13/kandidaten/24889-marcus-faber.html,TRUE,65,66
Christian Franke,GRÜNE,Altmark,Sachsen-Anhalt,23829,https://www.wen-waehlen.de/btw13/kandidaten/23829-christian-franke.html,FALSE,0,66
Jörg Hellmuth,CDU,Altmark,Sachsen-Anhalt,24188,https://www.wen-waehlen.de/btw13/kandidaten/24188-joerg-hellmuth.html,FALSE,0,66
