Wahlkreis;Wahlkreis-name;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;125;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Röckwitz;0;;;17091;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5162;127;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stavenhagen;Rosenow;0;;;17091;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;128;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Sarow;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;131;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Schönfeld;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;133;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Schwarz;0;;;17252;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;135;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Siedenbollentin;0;;;17089;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;136;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Siedenbrünzow;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;137;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Sietow;0;;;17207;*****
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5154;138;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Malchow;Silz;0;;;17214;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;139;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Sommersdorf;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5162;142;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stavenhagen;Stavenhagen, Reuterstadt, Stadt;0;;;17153;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;143;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Stuer;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;144;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Torgelow am See;0;;;17192;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;146;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Tützpatz;0;;;17091;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5156;147;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neustrelitz-Land;Userin;0;;;17237;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;148;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Utzedel;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;149;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Varchentin;0;;;17192;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;150;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Verchen;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;152;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Vipperow;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;154;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Vollrathsruhe;0;;;17194;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5154;155;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Malchow;Walow;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;0;156;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;;Waren (Müritz), Stadt;0;;;17192;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;157;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Warrenzin;0;;;17111;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;158;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Werder;0;;;17089;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5155;159;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Mecklenburgische Kleinseenplatte;Wesenberg, Stadt;0;;;17255;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;160;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Wildberg;0;;;17091;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5156;162;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neustrelitz-Land;Wokuhl-Dabelow;0;;;17237;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;163;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Wolde;0;;;17091;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;165;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Wredenhagen;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5155;167;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Mecklenburgische Kleinseenplatte;Wustrow;0;;;17255;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;168;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Zepkow;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5162;169;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stavenhagen;Zettemin;0;;;17153;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5154;171;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Malchow;Zislow;0;;;17209;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;172;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Peenehagen;0;;;17192;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5158;173;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Penzliner Land;Kuckssee;0;;;17217;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;174;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Schloen-Dratow;0;;;17192;*****
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;3;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Alt Sührkow;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;4;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Altkalen;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;9;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Baumgarten;0;;;18249;*****
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;10;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Behren-Lübchin;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;13;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Bernitt;0;;;18246;*****
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;16;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Boddin;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;20;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Bützow, Stadt;0;;;18246;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;23;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Dahmen;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;24;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Dalkendorf;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;25;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Diekhof;0;;;18299;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;26;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Dobbin-Linstow;0;;;18292;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;27;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Dolgen am See;0;;;18299;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;28;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Dreetz;0;;;18249;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;31;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Finkenthal;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;33;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Glasewitz;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;35;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Gnoien, Stadt;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;38;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Roge;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;39;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Groß Schwiesow;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;40;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Wokern;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;41;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Wüstenfelde;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;42;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Gülzow-Prüzen;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;0;43;Mecklenburg-Vorpommern;;Landkreis Rostock;;Güstrow, Stadt;0;;;18273;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;44;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Gutow;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;45;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Hohen Demzin;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;46;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Hohen Sprenz;0;;;18299;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;48;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Hoppenrade;0;;;18292;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;49;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Jördenstorf;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;50;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Jürgenshagen;0;;;18246;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;53;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Klein Belitz;0;;;18246;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;55;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Klein Upahl;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;56;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Krakow am See, Stadt;0;;;18292;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;59;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Kuchelmiß;0;;;18292;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;61;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Kuhs;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;62;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Laage, Stadt;0;;;18299;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;63;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Lalendorf;0;;;18279;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;66;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Lelkendorf;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;67;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Lohmen;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;68;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Lühburg;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;69;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Lüssow;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;71;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Mistorf;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;73;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Mühl Rosin;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;78;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Penzin;0;;;18249;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;79;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Plaaz;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;82;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Prebberede;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;84;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Reimershagen;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;89;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Rühn;0;;;18246;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;92;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Sarmstorf;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;94;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Schorssow;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;96;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Schwasdorf;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;101;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Steinhagen;0;;;18246;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;103;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Sukow-Levitzow;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;104;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Tarnow;0;;;18249;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;0;106;Mecklenburg-Vorpommern;;Landkreis Rostock;;Teterow, Stadt;0;;;17166;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;109;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Thürkow;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;111;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Walkendorf;0;;;17179;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;112;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Wardow;0;;;18299;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;113;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Warnkenhagen;0;;;17168;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;114;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Warnow;0;;;18249;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;119;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Zehna;0;;;18276;
17;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;120;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Zepelin;0;;;18246;
18;Hamburg-Mitte;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;1;18;23;20038;*****
19;Hamburg-Altona;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;2;18;23;20038;*****
20;Hamburg-Eimsbüttel;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;3;18;23;20038;*****
21;Hamburg-Nord;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;4;18;23;20038;*****
22;Hamburg-Wandsbek;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;5;18;23;20038;*****
23;Hamburg-Bergedorf – Harburg;2;0;0;0;0;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;6;18;23;20038;*****
24;Aurich – Emden;3;4;2;0;0;Niedersachsen;Statistische Region Weser-Ems;Emden, Stadt;;Emden, Stadt;0;;;26721;*****
24;Aurich – Emden;3;4;52;0;1;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Aurich, Stadt;0;;;26603;*****
24;Aurich – Emden;3;4;52;0;2;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Baltrum;0;;;26579;
24;Aurich – Emden;3;4;52;5403;3;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Berumbur;0;;;26524;
24;Aurich – Emden;3;4;52;0;6;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Großefehn;0;;;26629;
24;Aurich – Emden;3;4;52;0;7;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Großheide;0;;;26532;
24;Aurich – Emden;3;4;52;5403;8;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Hage, Flecken;0;;;26524;
24;Aurich – Emden;3;4;52;5403;9;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Hagermarsch;0;;;26524;
24;Aurich – Emden;3;4;52;5403;10;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Halbemond;0;;;26524;
24;Aurich – Emden;3;4;52;0;11;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Hinte;0;;;26759;
24;Aurich – Emden;3;4;52;0;12;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Ihlow;0;;;26632;
24;Aurich – Emden;3;4;52;0;13;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Juist;0;;;26571;
24;Aurich – Emden;3;4;52;0;14;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Krummhörn;0;;;26736;
24;Aurich – Emden;3;4;52;5401;15;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Leezdorf;0;;;26529;
24;Aurich – Emden;3;4;52;5403;16;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Lütetsburg;0;;;26524;
24;Aurich – Emden;3;4;52;5401;17;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Marienhafe, Flecken;0;;;26529;
24;Aurich – Emden;3;4;52;0;19;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Norden, Stadt;0;;;26506;
24;Aurich – Emden;3;4;52;0;20;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Norderney, Stadt;0;;;26548;
24;Aurich – Emden;3;4;52;5401;21;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Osteel;0;;;26529;
24;Aurich – Emden;3;4;52;5401;22;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Rechtsupweg;0;;;26529;
24;Aurich – Emden;3;4;52;0;23;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Südbrookmerland;0;;;26624;*****
24;Aurich – Emden;3;4;52;5401;24;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Upgant-Schott;0;;;26529;
24;Aurich – Emden;3;4;52;0;25;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Wiesmoor, Stadt;0;;;26639;
24;Aurich – Emden;3;4;52;5401;26;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Wirdum;0;;;26529;
24;Aurich – Emden;3;4;52;0;27;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Dornum;0;;;26553;*****
24;Aurich – Emden;3;4;52;9501;501;Niedersachsen;Statistische Region Weser-Ems;Aurich;Nordseeinsel Memmert, gemfr. Gebiet;Nordseeinsel Memmert, gemfr. Gebiet;0;;;;
25;Unterems;3;4;54;5406;4;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Bockhorst;0;;;26897;
25;Unterems;3;4;54;5407;5;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Börger;0;;;26904;
25;Unterems;3;4;54;5406;6;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Breddenberg;0;;;26897;
25;Unterems;3;4;54;5401;7;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Dersum;0;;;26906;
25;Unterems;3;4;54;5401;8;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Dörpen;0;;;26892;
25;Unterems;3;4;54;5406;11;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Esterwegen;0;;;26897;
25;Unterems;3;4;54;5404;13;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Fresenburg;0;;;49762;
25;Unterems;3;4;54;5407;16;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Groß Berßen;0;;;49777;
25;Unterems;3;4;54;0;18;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Haren (Ems), Stadt;0;;;49733;
25;Unterems;3;4;54;5401;20;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Heede;0;;;26892;
25;Unterems;3;4;54;5406;22;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Hilkenbrook;0;;;26897;
25;Unterems;3;4;54;5407;23;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Hüven;0;;;49751;
25;Unterems;3;4;54;5407;24;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Klein Berßen;0;;;49777;
25;Unterems;3;4;54;5401;25;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Kluse;0;;;26892;
25;Unterems;3;4;54;5409;27;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Lahn;0;;;49757;
25;Unterems;3;4;54;5404;29;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Lathen;0;;;49762;
25;Unterems;3;4;54;5401;30;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Lehe;0;;;26892;
25;Unterems;3;4;54;5409;33;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Lorup;0;;;26901;
25;Unterems;3;4;54;5401;37;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Neubörger;0;;;26909;
25;Unterems;3;4;54;5401;38;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Neulehe;0;;;26909;
25;Unterems;3;4;54;5404;39;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Niederlangen;0;;;49779;
25;Unterems;3;4;54;5404;40;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Oberlangen;0;;;49779;
25;Unterems;3;4;54;0;41;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Papenburg, Stadt;0;;;26871;
25;Unterems;3;4;54;5409;42;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Rastdorf;0;;;26901;
25;Unterems;3;4;54;5404;43;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Renkenberge;0;;;49762;
25;Unterems;3;4;54;0;44;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Rhede (Ems);0;;;26899;
25;Unterems;3;4;54;5407;47;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Sögel;0;;;49751;
25;Unterems;3;4;54;5407;48;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Spahnharrenstätte;0;;;49751;
25;Unterems;3;4;54;5407;50;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Stavern;0;;;49777;
25;Unterems;3;4;54;5406;51;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Surwold;0;;;26903;
25;Unterems;3;4;54;5404;52;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Sustrum;0;;;49762;
25;Unterems;3;4;54;0;54;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Twist;0;;;49767;
25;Unterems;3;4;54;5409;55;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Vrees;0;;;49757;
25;Unterems;3;4;54;5401;56;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Walchum;0;;;26907;
25;Unterems;3;4;54;5409;57;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Werlte;0;;;49757;
25;Unterems;3;4;54;5407;58;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Werpeloh;0;;;49751;
25;Unterems;3;4;54;5401;60;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Wippingen;0;;;26892;
25;Unterems;3;4;57;0;2;Niedersachsen;Statistische Region Weser-Ems;Leer;;Borkum, Stadt;0;;;26757;
25;Unterems;3;4;57;5402;3;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Brinkum;0;;;26835;
25;Unterems;3;4;57;5403;6;Niedersachsen;Statistische Region Weser-Ems;Leer;Jümme;Detern, Flecken;0;;;26847;
25;Unterems;3;4;57;5403;8;Niedersachsen;Statistische Region Weser-Ems;Leer;Jümme;Filsum;0;;;26849;
