name,party,district,list_state,candidate_id,candidate_url,answered,n_answers,district_no
Christoph Neumann,AfD,Leipzig I,Sachsen AfD,43064,https://www.wen-waehlen.de/btw21/kandidaten/43064-christoph-neumann.html,FALSE,0,152
Katharina Christina Subat,Die PARTEI,Leipzig I,NA,43070,https://www.wen-waehlen.de/btw21/kandidaten/43070-katharina-christina-subat.html,FALSE,0,152
Nina Treu,DIE LINKE,Leipzig I,Sachsen DIE LINKE,43066,https://www.wen-waehlen.de/btw21/kandidaten/43066-nina-sophie-treu.html,TRUE,69,152
Rahel Wehemeyer-Blum,ÖDP,Leipzig I,Sachsen ÖDP,43072,https://www.wen-waehlen.de/btw21/kandidaten/43072-rahel-wehemeyer-blum.html,TRUE,69,152
Thomas Weidinger,FREIE WÄHLER,Leipzig I,Sachsen FREIE WÄHLER,43071,https://www.wen-waehlen.de/btw21/kandidaten/43071-thomas-weidinger.html,FALSE,0,152
Kristina Weidner,Die Humanisten,Leipzig I,Sachsen Die Humanisten,43075,https://www.wen-waehlen.de/btw21/kandidaten/43075-kristina-weidner.html,TRUE,69,152
Siegbert Droese,AfD,Leipzig II,Sachsen AfD,43080,https://www.wen-waehlen.de/btw21/kandidaten/43080-siegbert-frank-droese.html,TRUE,69,153
Philipp Gäbel,MLPD,Leipzig II,Sachsen MLPD,43090,https://www.wen-waehlen.de/btw21/kandidaten/43090-philipp-gaebel.html,FALSE,0,153
Jessica Heller,CDU,Leipzig II,Sachsen CDU,43081,https://www.wen-waehlen.de/btw21/kandidaten/43081-jessica-heller.html,FALSE,0,153
Peter Jess,FDP,Leipzig II,Sachsen FDP,43084,https://www.wen-waehlen.de/btw21/kandidaten/43084-peter-jess.html,FALSE,0,153
Thomas Köhler,PIRATEN,Leipzig II,Sachsen PIRATEN,43088,https://www.wen-waehlen.de/btw21/kandidaten/43088-thomas-koehler.html,TRUE,69,153
Dr. Tobias Kretschmer,ÖDP,Leipzig II,NA,43089,https://www.wen-waehlen.de/btw21/kandidaten/43089-tobias-kretschmer.html,TRUE,69,153
Thomas Kumbernuß,Die PARTEI,Leipzig II,NA,43086,https://www.wen-waehlen.de/btw21/kandidaten/43086-thomas-kumbernuss.html,FALSE,0,153
Jonas Lehn,Die Humanisten,Leipzig II,Sachsen Die Humanisten,43092,https://www.wen-waehlen.de/btw21/kandidaten/43092-jonas-lehn.html,TRUE,69,153
Sören Pellmann,DIE LINKE,Leipzig II,Sachsen DIE LINKE,43082,https://www.wen-waehlen.de/btw21/kandidaten/43082-soeren-pellmann.html,TRUE,69,153
Dr. Paula Louise Piechotta,GRÜNE,Leipzig II,Sachsen GRÜNE,43085,https://www.wen-waehlen.de/btw21/kandidaten/43085-paula-louise-piechotta.html,FALSE,0,153
Matti Rabold,dieBasis,Leipzig II,NA,43091,https://www.wen-waehlen.de/btw21/kandidaten/43091-matti-rabold.html,FALSE,0,153
Ulrika Schöllner,EB: Schöllner,Leipzig II,Bayern dieBasis,43093,https://www.wen-waehlen.de/btw21/kandidaten/43093-ulrika-schoellner.html,TRUE,69,153
André Soudah,FREIE WÄHLER,Leipzig II,NA,43087,https://www.wen-waehlen.de/btw21/kandidaten/43087-andre-soudah.html,FALSE,0,153
Nadja Sthamer,SPD,Leipzig II,Sachsen SPD,43083,https://www.wen-waehlen.de/btw21/kandidaten/43083-nadja-sthamer.html,TRUE,69,153
Georg-Ludwig von Breitenbuch,CDU,Leipzig-Land,NA,43095,https://www.wen-waehlen.de/btw21/kandidaten/43095-georg-ludwig-breitenbuch.html,FALSE,0,154
Sabine Küchler,Die PARTEI,Leipzig-Land,Sachsen Die PARTEI,43100,https://www.wen-waehlen.de/btw21/kandidaten/43100-sabine-kuechler.html,FALSE,0,154
Franziska Mascheck,SPD,Leipzig-Land,Sachsen SPD,43097,https://www.wen-waehlen.de/btw21/kandidaten/43097-franziska-mascheck.html,TRUE,69,154
Edgar Naujok,AfD,Leipzig-Land,Sachsen AfD,43094,https://www.wen-waehlen.de/btw21/kandidaten/43094-edgar-naujok.html,TRUE,69,154
Julia Ulrike Schramm,DIE LINKE,Leipzig-Land,NA,43096,https://www.wen-waehlen.de/btw21/kandidaten/43096-julia-ulrike-schramm.html,TRUE,69,154
Dr. Christian Toloczyki,dieBasis,Leipzig-Land,Sachsen dieBasis,43103,https://www.wen-waehlen.de/btw21/kandidaten/43103-christian-toloczyki.html,TRUE,69,154
Harald Harry Bernhard Vauk,ÖDP,Leipzig-Land,NA,43102,https://www.wen-waehlen.de/btw21/kandidaten/43102-harald-harry-bernhard-vauk.html,FALSE,0,154
Matthias Vialon,GRÜNE,Leipzig-Land,NA,43099,https://www.wen-waehlen.de/btw21/kandidaten/43099-matthias-vialon.html,FALSE,0,154
Denise Corinna Wendt,FREIE WÄHLER,Leipzig-Land,NA,43101,https://www.wen-waehlen.de/btw21/kandidaten/43101-denise-corinna-wendt.html,FALSE,0,154
Dr. Olaf Christian Winne,FDP,Leipzig-Land,NA,43098,https://www.wen-waehlen.de/btw21/kandidaten/43098-olaf-christian-winne.html,FALSE,0,154
Daniel Zimmet,EB: Zimmet,Leipzig-Land,NA,43104,https://www.wen-waehlen.de/btw21/kandidaten/43104-daniel-zimmet.html,FALSE,0,154
Karin Beese,GRÜNE,Meißen,Sachsen GRÜNE,43110,https://www.wen-waehlen.de/btw21/kandidaten/43110-karin-beese.html,TRUE,69,155
Theresa Bergmann,Die PARTEI,Meißen,NA,43111,https://www.wen-waehlen.de/btw21/kandidaten/43111-theresa-bergmann.html,FALSE,0,155
Stephanie Dzeyk,SPD,Meißen,NA,43108,https://www.wen-waehlen.de/btw21/kandidaten/43108-stephanie-dzeyk.html,FALSE,0,155
Uwe Enge,LKR,Meißen,NA,43115,https://www.wen-waehlen.de/btw21/kandidaten/43115-uwe-enge.html,FALSE,0,155
Sebastian Fischer,CDU,Meißen,Sachsen CDU,43106,https://www.wen-waehlen.de/btw21/kandidaten/43106-sebastian-fischer.html,TRUE,69,155
Steffen Frank Förster,ÖDP,Meißen,Sachsen ÖDP,43113,https://www.wen-waehlen.de/btw21/kandidaten/43113-steffen-frank-foerster.html,FALSE,0,155
Maik Hoppe,dieBasis,Meißen,Sachsen dieBasis,43114,https://www.wen-waehlen.de/btw21/kandidaten/43114-maik-hoppe.html,FALSE,0,155
André Langerfeld,FREIE WÄHLER,Meißen,NA,43112,https://www.wen-waehlen.de/btw21/kandidaten/43112-andre-langerfeld.html,FALSE,0,155
Barbara Lenk,AfD,Meißen,Sachsen AfD,43105,https://www.wen-waehlen.de/btw21/kandidaten/43105-barbara-lenk.html,FALSE,0,155
Markus Pohle,DIE LINKE,Meißen,Sachsen DIE LINKE,43107,https://www.wen-waehlen.de/btw21/kandidaten/43107-markus-pohle.html,FALSE,0,155
Johannes Schmidt Ramos,FDP,Meißen,Sachsen FDP,43109,https://www.wen-waehlen.de/btw21/kandidaten/43109-johannes-schmidt-ramos.html,FALSE,0,155
Roland Albert Ermer,CDU,Bautzen I,Sachsen CDU,43117,https://www.wen-waehlen.de/btw21/kandidaten/43117-roland-albert-ermer.html,FALSE,0,156
Karsten Hilse,AfD,Bautzen I,Sachsen AfD,43116,https://www.wen-waehlen.de/btw21/kandidaten/43116-karsten-hilse.html,FALSE,0,156
Caren Nicole Lay,DIE LINKE,Bautzen I,Sachsen DIE LINKE,43118,https://www.wen-waehlen.de/btw21/kandidaten/43118-caren-nicole-lay.html,FALSE,0,156
Maik Harald Lehmann,LKR,Bautzen I,NA,43125,https://www.wen-waehlen.de/btw21/kandidaten/43125-maik-harald-lehmann.html,FALSE,0,156
Susanne Kathrin Michel,SPD,Bautzen I,Sachsen SPD,43119,https://www.wen-waehlen.de/btw21/kandidaten/43119-susanne-kathrin-michel.html,FALSE,0,156
Lukas Mosler,GRÜNE,Bautzen I,Sachsen GRÜNE,43121,https://www.wen-waehlen.de/btw21/kandidaten/43121-lukas-mosler.html,TRUE,69,156
Dirk Nasdala,FREIE WÄHLER,Bautzen I,Sachsen FREIE WÄHLER,43123,https://www.wen-waehlen.de/btw21/kandidaten/43123-dirk-nasdala.html,TRUE,69,156
Matthias Schniebel,FDP,Bautzen I,Sachsen FDP,43120,https://www.wen-waehlen.de/btw21/kandidaten/43120-dietrich-matthias-schniebel.html,TRUE,69,156
Steffi Thomas,Die PARTEI,Bautzen I,NA,43122,https://www.wen-waehlen.de/btw21/kandidaten/43122-steffi-thomas.html,FALSE,0,156
Daniela Trittmacher,dieBasis,Bautzen I,NA,43124,https://www.wen-waehlen.de/btw21/kandidaten/43124-daniela-trittmacher.html,TRUE,69,156
Bernhard Hubert Blickle,EB: Blickle,Görlitz,NA,43134,https://www.wen-waehlen.de/btw21/kandidaten/43134-bernhard-hubert-blickle.html,FALSE,0,157
Tino Chrupalla,AfD,Görlitz,Sachsen AfD,43126,https://www.wen-waehlen.de/btw21/kandidaten/43126-tino-chrupalla.html,FALSE,0,157
Hans Rudolf Grüner,FDP,Görlitz,Sachsen FDP,43130,https://www.wen-waehlen.de/btw21/kandidaten/43130-hans-rudolf-gruener.html,FALSE,0,157
Siegmund Hänchen,FREIE WÄHLER,Görlitz,Sachsen FREIE WÄHLER,43132,https://www.wen-waehlen.de/btw21/kandidaten/43132-siegmund-haenchen.html,FALSE,0,157
Stefan Heinke,dieBasis,Görlitz,Sachsen dieBasis,43133,https://www.wen-waehlen.de/btw21/kandidaten/43133-stefan-heinke.html,TRUE,69,157
Annett Jagiela,GRÜNE,Görlitz,Sachsen GRÜNE,43131,https://www.wen-waehlen.de/btw21/kandidaten/43131-annett-jagiela.html,FALSE,0,157
Florian Oest,CDU,Görlitz,NA,43127,https://www.wen-waehlen.de/btw21/kandidaten/43127-florian-oest.html,FALSE,0,157
Harald Holger Prause-Kosubek,SPD,Görlitz,Sachsen SPD,43129,https://www.wen-waehlen.de/btw21/kandidaten/43129-harald-holger-prause-kosubek.html,FALSE,0,157
Marko Schmidt,DIE LINKE,Görlitz,Sachsen DIE LINKE,43128,https://www.wen-waehlen.de/btw21/kandidaten/43128-marko-schmidt.html,TRUE,69,157
Harald Siegfried Twupack,LKR,Görlitz,NA,43135,https://www.wen-waehlen.de/btw21/kandidaten/43135-harald-siegfried-twupack.html,FALSE,0,157
Klaus Brähmig,EB: Brähmig,Sächsische Schweiz-Osterzgebirge,NA,43145,https://www.wen-waehlen.de/btw21/kandidaten/43145-klaus-braehmig.html,FALSE,0,158
Dr. Corinna Franke-Wöller,CDU,Sächsische Schweiz-Osterzgebirge,Sachsen CDU,43137,https://www.wen-waehlen.de/btw21/kandidaten/43137-corinna-franke-woeller.html,FALSE,0,158
Christoph Fröse,FREIE WÄHLER,Sächsische Schweiz-Osterzgebirge,NA,43142,https://www.wen-waehlen.de/btw21/kandidaten/43142-christoph-froese.html,FALSE,0,158
Fabian Funke,SPD,Sächsische Schweiz-Osterzgebirge,Sachsen SPD,43139,https://www.wen-waehlen.de/btw21/kandidaten/43139-fabian-funke.html,FALSE,0,158
Dr. André Hahn,DIE LINKE,Sächsische Schweiz-Osterzgebirge,Sachsen DIE LINKE,43138,https://www.wen-waehlen.de/btw21/kandidaten/43138-andre-hahn.html,FALSE,0,158
Nino Haustein,GRÜNE,Sächsische Schweiz-Osterzgebirge,NA,43141,https://www.wen-waehlen.de/btw21/kandidaten/43141-nino-haustein.html,FALSE,0,158
Dirk Jahn,FDP,Sächsische Schweiz-Osterzgebirge,Sachsen FDP,43140,https://www.wen-waehlen.de/btw21/kandidaten/43140-dirk-jahn.html,TRUE,69,158
Steffen Janich,AfD,Sächsische Schweiz-Osterzgebirge,Sachsen AfD,43136,https://www.wen-waehlen.de/btw21/kandidaten/43136-steffen-janich.html,FALSE,0,158
Roberto Mauksch,dieBasis,Sächsische Schweiz-Osterzgebirge,NA,43144,https://www.wen-waehlen.de/btw21/kandidaten/43144-roberto-mauksch.html,TRUE,69,158
Helga Queck,EB: Queck,Sächsische Schweiz-Osterzgebirge,NA,43146,https://www.wen-waehlen.de/btw21/kandidaten/43146-helga-queck.html,FALSE,0,158
Dirk Matthias Zimmermann,ÖDP,Sächsische Schweiz-Osterzgebirge,Sachsen ÖDP,43143,https://www.wen-waehlen.de/btw21/kandidaten/43143-dirk-matthias-zimmermann.html,TRUE,69,158
Andrea Ebert,MLPD,Dresden I,NA,43156,https://www.wen-waehlen.de/btw21/kandidaten/43156-andrea-ebert.html,FALSE,0,159
Marcus Fuchs,EB: Fuchs,Dresden I,NA,43160,https://www.wen-waehlen.de/btw21/kandidaten/43160-marcus-fuchs.html,FALSE,0,159
Constanze Grottker,dieBasis,Dresden I,NA,43157,https://www.wen-waehlen.de/btw21/kandidaten/43157-constanze-grottker.html,FALSE,0,159
Lothar Häupl,EB: Häupl,Dresden I,NA,43161,https://www.wen-waehlen.de/btw21/kandidaten/43161-lothar-haeupl.html,FALSE,0,159
Stephanie Henkel,PIRATEN,Dresden I,Sachsen PIRATEN,43154,https://www.wen-waehlen.de/btw21/kandidaten/43154-stephanie-henkel.html,FALSE,0,159
Torsten Herbst,FDP,Dresden I,Sachsen FDP,43151,https://www.wen-waehlen.de/btw21/kandidaten/43151-torsten-herbst.html,FALSE,0,159
Katja Kipping,DIE LINKE,Dresden I,Sachsen DIE LINKE,43149,https://www.wen-waehlen.de/btw21/kandidaten/43149-katja-kipping.html,TRUE,69,159
Robert Küttner,Die PARTEI,Dresden I,NA,43153,https://www.wen-waehlen.de/btw21/kandidaten/43153-robert-kuettner.html,FALSE,0,159
Jens Maier,AfD,Dresden I,Sachsen AfD,43147,https://www.wen-waehlen.de/btw21/kandidaten/43147-jens-maier.html,FALSE,0,159
Rasha Nasr,SPD,Dresden I,Sachsen SPD,43150,https://www.wen-waehlen.de/btw21/kandidaten/43150-rasha-nasr.html,FALSE,0,159
Dr. Markus Reichel,CDU,Dresden I,Sachsen CDU,43148,https://www.wen-waehlen.de/btw21/kandidaten/43148-markus-reichel.html,FALSE,0,159
Robert Ritter,Die Humanisten,Dresden I,NA,43159,https://www.wen-waehlen.de/btw21/kandidaten/43159-robert-ritter.html,TRUE,69,159
Kassem Taher Saleh,GRÜNE,Dresden I,Sachsen GRÜNE,43152,https://www.wen-waehlen.de/btw21/kandidaten/43152-kassem-taher-saleh.html,TRUE,69,159
Markus Peter Taubert,ÖDP,Dresden I,Sachsen ÖDP,43155,https://www.wen-waehlen.de/btw21/kandidaten/43155-markus-peter-taubert.html,TRUE,69,159
Janko Vieweg,Bündnis C,Dresden I,Sachsen Bündnis C,43158,https://www.wen-waehlen.de/btw21/kandidaten/43158-janko-vieweg.html,TRUE,69,159
Anke Althoff,dieBasis,Dresden II – Bautzen II,Sachsen dieBasis,43173,https://www.wen-waehlen.de/btw21/kandidaten/43173-anke-althoff.html,TRUE,69,160
Charlotte Brock,Die PARTEI,Dresden II – Bautzen II,NA,43168,https://www.wen-waehlen.de/btw21/kandidaten/43168-charlotte-brock.html,FALSE,0,160
Florian Busch,ÖDP,Dresden II – Bautzen II,Sachsen ÖDP,43171,https://www.wen-waehlen.de/btw21/kandidaten/43171-florian-busch.html,FALSE,0,160
Jens Düvelshaupt,#KLIMAfirst,Dresden II – Bautzen II,NA,43177,https://www.wen-waehlen.de/btw21/kandidaten/43177-jens-duevelshaupt.html,FALSE,0,160
Michael Gründler,BüSo,Dresden II – Bautzen II,NA,43175,https://www.wen-waehlen.de/btw21/kandidaten/43175-michael-gruendler.html,TRUE,69,160
Direktkandidat Frank Hannig,EB: Hannig,Dresden II – Bautzen II,NA,43176,https://www.wen-waehlen.de/btw21/kandidaten/43176-frank-hannig.html,TRUE,69,160
Andreas Harlaß,AfD,Dresden II – Bautzen II,Sachsen AfD,43162,https://www.wen-waehlen.de/btw21/kandidaten/43162-andreas-harlass.html,FALSE,0,160
Anne Herpertz,PIRATEN,Dresden II – Bautzen II,Sachsen PIRATEN,43170,https://www.wen-waehlen.de/btw21/kandidaten/43170-anne-herpertz.html,FALSE,0,160
Andreas Kabus,Gesundheitsforschung,Dresden II – Bautzen II,Sachsen Gesundheitsforschung,43174,https://www.wen-waehlen.de/btw21/kandidaten/43174-andreas-kabus.html,FALSE,0,160
Silvio Lang,DIE LINKE,Dresden II – Bautzen II,NA,43164,https://www.wen-waehlen.de/btw21/kandidaten/43164-silvio-lang.html,TRUE,69,160
Korvin Lemke,FREIE WÄHLER,Dresden II – Bautzen II,Sachsen FREIE WÄHLER,43169,https://www.wen-waehlen.de/btw21/kandidaten/43169-korvin-lemke.html,FALSE,0,160
Dr. Silke Müller,FDP,Dresden II – Bautzen II,Sachsen FDP,43166,https://www.wen-waehlen.de/btw21/kandidaten/43166-silke-mueller.html,FALSE,0,160
Lars Rohwer,CDU,Dresden II – Bautzen II,NA,43163,https://www.wen-waehlen.de/btw21/kandidaten/43163-lars-rohwer.html,FALSE,0,160
Stephan Schumann,SPD,Dresden II – Bautzen II,Sachsen SPD,43165,https://www.wen-waehlen.de/btw21/kandidaten/43165-stephan-schumann.html,FALSE,0,160
Günter Slave,MLPD,Dresden II – Bautzen II,Sachsen MLPD,43172,https://www.wen-waehlen.de/btw21/kandidaten/43172-guenter-slave.html,FALSE,0,160
Merle Spellerberg,GRÜNE,Dresden II – Bautzen II,Sachsen GRÜNE,43167,https://www.wen-waehlen.de/btw21/kandidaten/43167-merle-spellerberg.html,TRUE,69,160
Carolin Bachmann,AfD,Mittelsachsen,NA,43178,https://www.wen-waehlen.de/btw21/kandidaten/43178-carolin-bachmann.html,FALSE,0,161
Veronika Maria Bellmann,CDU,Mittelsachsen,Sachsen CDU,43179,https://www.wen-waehlen.de/btw21/kandidaten/43179-veronika-maria-bellmann.html,FALSE,0,161
Lea Ursula Fränzle,GRÜNE,Mittelsachsen,Sachsen GRÜNE,43183,https://www.wen-waehlen.de/btw21/kandidaten/43183-lea-ursula-fraenzle.html,FALSE,0,161
Alexander Geißler,SPD,Mittelsachsen,Sachsen SPD,43181,https://www.wen-waehlen.de/btw21/kandidaten/43181-alexander-geissler.html,FALSE,0,161
Philipp Hartewig,FDP,Mittelsachsen,Sachsen FDP,43182,https://www.wen-waehlen.de/btw21/kandidaten/43182-philipp-hartewig.html,FALSE,0,161
Stefan Hartmann,DIE LINKE,Mittelsachsen,NA,43180,https://www.wen-waehlen.de/btw21/kandidaten/43180-stefan-hartmann.html,TRUE,69,161
Marcus Lieder,ÖDP,Mittelsachsen,Sachsen ÖDP,43184,https://www.wen-waehlen.de/btw21/kandidaten/43184-marcus-lieder.html,FALSE,0,161
Thomas Linke,dieBasis,Mittelsachsen,NA,43185,https://www.wen-waehlen.de/btw21/kandidaten/43185-thomas-linke.html,TRUE,69,161
Tim Detzner,DIE LINKE,Chemnitz,Sachsen DIE LINKE,43188,https://www.wen-waehlen.de/btw21/kandidaten/43188-tim-detzner.html,TRUE,69,162
Frank Heinrich,CDU,Chemnitz,Sachsen CDU,43187,https://www.wen-waehlen.de/btw21/kandidaten/43187-frank-heinrich.html,TRUE,69,162
Michael Klonovsky,AfD,Chemnitz,NA,43186,https://www.wen-waehlen.de/btw21/kandidaten/43186-michael-klonovsky.html,FALSE,0,162
Karola Köpferl,GRÜNE,Chemnitz,Sachsen GRÜNE,43191,https://www.wen-waehlen.de/btw21/kandidaten/43191-karola-koepferl.html,TRUE,69,162
Normen Lienow,dieBasis,Chemnitz,Sachsen dieBasis,43195,https://www.wen-waehlen.de/btw21/kandidaten/43195-normen-lienow.html,FALSE,0,162
Thomas Lörinczy,V-Partei³,Chemnitz,Sachsen V-Partei³,43194,https://www.wen-waehlen.de/btw21/kandidaten/43194-thomas-loerinczy.html,TRUE,69,162
Detlef Müller,SPD,Chemnitz,Sachsen SPD,43189,https://www.wen-waehlen.de/btw21/kandidaten/43189-detlef-mueller.html,TRUE,69,162
Frank Müller-Rosentritt,FDP,Chemnitz,Sachsen FDP,43190,https://www.wen-waehlen.de/btw21/kandidaten/43190-frank-mueller-rosentritt.html,FALSE,0,162
Daniel Richter,EB: Richter,Chemnitz,NA,43196,https://www.wen-waehlen.de/btw21/kandidaten/43196-daniel-richter.html,FALSE,0,162
Hans Sieghard Röhder,EB: Röhder,Chemnitz,NA,43198,https://www.wen-waehlen.de/btw21/kandidaten/43198-hans-sieghard-roehder.html,FALSE,0,162
Bert Rohne,ÖDP,Chemnitz,Sachsen ÖDP,43193,https://www.wen-waehlen.de/btw21/kandidaten/43193-bert-rohne.html,FALSE,0,162
Paul Thomas Vogel,Die PARTEI,Chemnitz,NA,43192,https://www.wen-waehlen.de/btw21/kandidaten/43192-paul-thomas-vogel.html,FALSE,0,162
Jörg Weidemann,EB: Weidemann,Chemnitz,NA,43197,https://www.wen-waehlen.de/btw21/kandidaten/43197-joerg-alexander-weidemann.html,TRUE,69,162
Sebastian Bernhardt,DIE LINKE,Chemnitzer Umland – Erzgebirgskreis II,NA,43201,https://www.wen-waehlen.de/btw21/kandidaten/43201-sebastian-bernhardt.html,TRUE,69,163
Jürgen Dreher,dieBasis,Chemnitzer Umland – Erzgebirgskreis II,Sachsen dieBasis,43208,https://www.wen-waehlen.de/btw21/kandidaten/43208-juergen-dreher.html,FALSE,0,163
Bernhard Herrmann,GRÜNE,Chemnitzer Umland – Erzgebirgskreis II,Sachsen GRÜNE,43204,https://www.wen-waehlen.de/btw21/kandidaten/43204-bernhard-herrmann.html,FALSE,0,163
André Hofmann,Die PARTEI,Chemnitzer Umland – Erzgebirgskreis II,NA,43205,https://www.wen-waehlen.de/btw21/kandidaten/43205-andre-hofmann.html,FALSE,0,163
Sebastian Högen,ÖDP,Chemnitzer Umland – Erzgebirgskreis II,Sachsen ÖDP,43207,https://www.wen-waehlen.de/btw21/kandidaten/43207-sebastian-hoegen.html,FALSE,0,163
Carlos Kasper,SPD,Chemnitzer Umland – Erzgebirgskreis II,Sachsen SPD,43202,https://www.wen-waehlen.de/btw21/kandidaten/43202-carlos-kasper.html,FALSE,0,163
Mike Moncsek,AfD,Chemnitzer Umland – Erzgebirgskreis II,Sachsen AfD,43199,https://www.wen-waehlen.de/btw21/kandidaten/43199-mike-moncsek.html,TRUE,69,163
Moritz Schüller,FREIE WÄHLER,Chemnitzer Umland – Erzgebirgskreis II,Sachsen FREIE WÄHLER,43206,https://www.wen-waehlen.de/btw21/kandidaten/43206-moritz-schueller.html,FALSE,0,163
Marco Wanderwitz,CDU,Chemnitzer Umland – Erzgebirgskreis II,Sachsen CDU,43200,https://www.wen-waehlen.de/btw21/kandidaten/43200-marco-wanderwitz.html,FALSE,0,163
Monique Woiton,FDP,Chemnitzer Umland – Erzgebirgskreis II,Sachsen FDP,43203,https://www.wen-waehlen.de/btw21/kandidaten/43203-monique-woiton.html,TRUE,69,163
Clara Anne Bünger,DIE LINKE,Erzgebirgskreis I,Sachsen DIE LINKE,43211,https://www.wen-waehlen.de/btw21/kandidaten/43211-clara-anne-buenger.html,TRUE,69,164
Thomas Dietz,AfD,Erzgebirgskreis I,Sachsen AfD,43209,https://www.wen-waehlen.de/btw21/kandidaten/43209-thomas-dietz.html,TRUE,69,164
Ulrike Harzer,FDP,Erzgebirgskreis I,Sachsen FDP,43213,https://www.wen-waehlen.de/btw21/kandidaten/43213-ulrike-harzer.html,FALSE,0,164
Simon Haustein,Bündnis C,Erzgebirgskreis I,Sachsen Bündnis C,43219,https://www.wen-waehlen.de/btw21/kandidaten/43219-simon-haustein.html,FALSE,0,164
Dr. Silvio Heider,SPD,Erzgebirgskreis I,Sachsen SPD,43212,https://www.wen-waehlen.de/btw21/kandidaten/43212-silvio-heider.html,TRUE,69,164
Alexander Krauß,CDU,Erzgebirgskreis I,NA,43210,https://www.wen-waehlen.de/btw21/kandidaten/43210-alexander-krauss.html,FALSE,0,164
Sandro Reichel,EB: Reichel,Erzgebirgskreis I,NA,43220,https://www.wen-waehlen.de/btw21/kandidaten/43220-sandro-reichel.html,FALSE,0,164
Jennifer Sophie Schilling,V-Partei³,Erzgebirgskreis I,Sachsen V-Partei³,43217,https://www.wen-waehlen.de/btw21/kandidaten/43217-jennifer-sophie-schilling.html,FALSE,0,164
Andreas Schmiedel,FREIE WÄHLER,Erzgebirgskreis I,NA,43216,https://www.wen-waehlen.de/btw21/kandidaten/43216-andreas-schmiedel.html,FALSE,0,164
Carsten Staat,Die PARTEI,Erzgebirgskreis I,NA,43215,https://www.wen-waehlen.de/btw21/kandidaten/43215-carsten-staat.html,FALSE,0,164
Sebastian Walter,GRÜNE,Erzgebirgskreis I,NA,43214,https://www.wen-waehlen.de/btw21/kandidaten/43214-sebastian-walter.html,FALSE,0,164
Grit Weiß,dieBasis,Erzgebirgskreis I,NA,43218,https://www.wen-waehlen.de/btw21/kandidaten/43218-grit-weiss.html,FALSE,0,164
Christiane Drechsel,FREIE WÄHLER,Zwickau,Sachsen FREIE WÄHLER,43227,https://www.wen-waehlen.de/btw21/kandidaten/43227-christiane-drechsel.html,FALSE,0,165
Dr. Christoph Heinritz-Bechtel,dieBasis,Zwickau,Sachsen dieBasis,43229,https://www.wen-waehlen.de/btw21/kandidaten/43229-christoph-heinritz-bechtel.html,TRUE,69,165
Carsten Körber,CDU,Zwickau,Sachsen CDU,43222,https://www.wen-waehlen.de/btw21/kandidaten/43222-carsten-koerber.html,FALSE,0,165
Thomas Krajak,EB: Krajak,Zwickau,NA,43230,https://www.wen-waehlen.de/btw21/kandidaten/43230-thomas-krajak.html,FALSE,0,165
Daniel Micklisch,ÖDP,Zwickau,Sachsen ÖDP,43228,https://www.wen-waehlen.de/btw21/kandidaten/43228-daniel-micklisch.html,FALSE,0,165
Matthias Moosdorf,AfD,Zwickau,NA,43221,https://www.wen-waehlen.de/btw21/kandidaten/43221-matthias-moosdorf.html,TRUE,69,165
Gundula Schubert,SPD,Zwickau,Sachsen SPD,43224,https://www.wen-waehlen.de/btw21/kandidaten/43224-gundula-schubert.html,TRUE,69,165
Nico Tippelt,FDP,Zwickau,Sachsen FDP,43225,https://www.wen-waehlen.de/btw21/kandidaten/43225-nico-tippelt.html,FALSE,0,165
Wolfgang Wetzel,GRÜNE,Zwickau,NA,43226,https://www.wen-waehlen.de/btw21/kandidaten/43226-wolfgang-wetzel.html,TRUE,69,165
Sabine Zimmermann,DIE LINKE,Zwickau,NA,43223,https://www.wen-waehlen.de/btw21/kandidaten/43223-sabine-zimmermann.html,TRUE,69,165
Kay Burmeister,SPD,Vogtlandkreis,NA,43234,https://www.wen-waehlen.de/btw21/kandidaten/43234-kay-burmeister.html,FALSE,0,166
David Drechsel,LKR,Vogtlandkreis,NA,43241,https://www.wen-waehlen.de/btw21/kandidaten/43241-david-drechsel.html,FALSE,0,166
Dietmar Günter Eichhorn,ÖDP,Vogtlandkreis,Sachsen ÖDP,43237,https://www.wen-waehlen.de/btw21/kandidaten/43237-dietmar-guenter-eichhorn.html,TRUE,69,166
Mario Falcke,dieBasis,Vogtlandkreis,Sachsen dieBasis,43238,https://www.wen-waehlen.de/btw21/kandidaten/43238-mario-falcke.html,TRUE,69,166
Claus Joachim Gerisch,EB: Gerisch,Vogtlandkreis,NA,43240,https://www.wen-waehlen.de/btw21/kandidaten/43240-claus-joachim-gerisch.html,FALSE,0,166
Johannes Höfer,DIE LINKE,Vogtlandkreis,Sachsen DIE LINKE,43233,https://www.wen-waehlen.de/btw21/kandidaten/43233-johannes-hoefer.html,TRUE,69,166
Olaf Horlbeck,GRÜNE,Vogtlandkreis,Sachsen GRÜNE,43236,https://www.wen-waehlen.de/btw21/kandidaten/43236-olaf-horlbeck.html,FALSE,0,166
André Ludwig,FDP,Vogtlandkreis,Sachsen FDP,43235,https://www.wen-waehlen.de/btw21/kandidaten/43235-andre-ludwig.html,FALSE,0,166
